1.432011444017611268e+01,1.208043109102618473e+00,-4.093331798188279080e+00,4.304486470772712181e+00,-7.607996659078189339e+00,-1.910506021025138779e+00,-2.138979752885695262e+01,-7.289402419465544014e+00,-5.336417983610905580e+00,-6.476877982193180117e+00,-9.739768107891073612e+00,5.840855671956660444e+00,-6.378642854115591732e+00,-2.105757663601064422e+01,-3.209432289486072420e+01,-6.752620220209516688e+00,-4.219959057155784876e+01,-1.083046739142340265e+01,-1.492948291606794164e+01,-1.727428310386694221e+01,-5.137274191654830346e+00,-1.657192228054234562e+01,-8.549713935375713447e+00,4.290289052128649416e+00,-2.895364408365480102e+01,-3.254491386810453690e+00,-1.321714188859601968e+01,1.000000000000000000e+00
8.508052710797475271e+00,2.316142976476361071e+01,-1.362624128514601551e+01,-4.284647576242324618e+00,-2.417065337032937578e-01,-5.948128152728099138e+00,-1.487166555088281328e+01,-4.499050697801903809e+00,-8.138174263682721232e+00,-6.463057504272306630e+00,-1.453500874379326646e+01,1.923821546908382629e+01,-7.300389553191324765e+00,-2.797795691896669723e+01,-3.199159103503560075e+01,-1.244497034462304441e+01,-6.353039243009494186e+01,-1.282163436686374247e+01,-1.672667770601557891e+01,-1.920037963738035458e+01,-2.260069257531090336e+00,-8.980509588562007650e+00,-1.137864492839256769e+01,2.593803075001524405e+00,-3.641727345359089441e+01,-2.273256332172539640e+00,-1.230117626931301800e+01,1.000000000000000000e+00
1.866977777818291884e+01,7.536991310136478717e+00,-3.302791150375128382e+00,7.853717203631891408e+00,4.996388704391939939e+00,2.335789187793011479e+00,-1.408100966588730785e+01,-4.561943779562909640e+00,-6.287320714715965764e+00,-2.716426776509504037e+00,-8.883616111268558768e+00,3.112500792191400478e+01,-7.309374279157182741e+00,-1.208397668536382596e+01,-3.294397198741655330e+01,-8.680370164928525867e+00,-4.415033852173915818e+01,-9.128911994896087734e+00,-1.397735156046301697e+01,-1.732257191051602518e+01,-6.078577793020757625e+00,-7.417167270502709187e+00,-5.745221747799577727e+00,-3.461902225986797532e+00,-3.174521595134471141e+01,-2.300210510070114012e+00,-1.138473422079549913e+01,1.000000000000000000e+00
6.356738827240231871e+00,7.561303685586018730e+00,-8.967718490439796852e+00,3.127883333763190166e+00,4.870009957555573976e+00,1.278343800288340049e+00,-1.792886191589394684e+01,-8.368924252962894883e+00,-3.429438746935161930e+00,-5.539705216794352793e+00,-7.956887821852181908e+00,2.407705709271478156e+01,-5.407264699674384723e+00,-2.258819198407455531e+01,-3.289260605750398980e+01,-7.726006143577336616e+00,-5.424071698919278361e+01,-1.577588811514096712e+01,-1.581036045588607131e+01,-2.016342790413705899e+01,-6.068546754530316001e+00,-8.374380960451439648e+00,-8.561304494981859747e+00,5.132801775566441904e+00,-2.789392192112856605e+01,-3.989910061114434470e-01,-1.234633811375956824e+01,1.000000000000000000e+00
7.153471031015934400e+00,8.577637038349735121e+00,-2.377594850256461001e+00,1.214532667553307022e+00,-1.169503641444073594e+00,-1.227135085279171278e+01,-1.909506017534783240e+01,-8.469110956181722827e+00,-7.119943786988975454e+00,-4.575578273497948878e+00,-1.272387276492380082e+01,2.463131781266426401e+01,-6.304709546131651798e+00,-2.391215863492374183e+01,-3.273850826776631351e+01,-9.579895211599245286e+00,-5.998355050476122585e+01,-1.590549572115862098e+01,-1.281882110441938316e+01,-2.019542984726431456e+01,-2.264868733398613720e+00,-1.879319184161839118e+01,-9.462382925207950990e+00,-5.875539049962519300e+00,-2.860419077387636122e+01,-1.299106079141095993e+00,-1.334435733982158823e+01,0.000000000000000000e+00
6.701066821128495832e+00,7.874709775769282771e+00,-2.188569893426375756e+00,-2.362180195893953893e+00,-1.236990142098295564e+01,-1.333907744959656583e+01,-2.043741657647599652e+01,-9.194164324227449114e+00,-3.431656078849000480e+00,-9.334020839336037767e+00,-1.354929191741488381e+01,2.203133186243285024e+01,-7.331023806496544282e+00,-2.296233854077254932e+01,-3.209432289486072420e+01,-6.752620220209516688e+00,-4.981863819060546916e+01,-8.925705486661497545e+00,-1.016757815416317889e+01,-1.727428310386694221e+01,-5.137274191654830346e+00,-3.238588947209009916e+00,-1.045447584013761677e+01,-9.995425233585635283e+00,-2.323935836936908572e+01,5.550324227133556221e-01,-3.693332364786495958e+00,1.000000000000000000e+00
9.264881632992571170e+00,5.163441171323675860e+00,-1.263488830490061332e+00,-8.129582336939057186e+00,2.051594313322055996e-01,1.264329425053263378e+01,-1.993063969017263304e+01,-6.537394873522242911e+00,-8.027401109540637236e+00,-3.578273691287706448e+00,-1.269691858702622511e+01,4.031864934905243558e+01,-8.191501998961840059e+00,-2.658062224678358021e+01,-3.178612731538536096e+01,-1.049633726011676416e+01,-6.619199614716913516e+01,-1.108968260345871037e+01,-1.746392442876798867e+01,-1.924304889488336201e+01,-5.077087960712180603e+00,-1.665482706174417871e+01,-1.322698310490246953e+01,-8.418216498300342465e+00,-3.134453219346305985e+01,-3.167929080039567857e+00,-6.659721221223206200e+00,1.000000000000000000e+00
9.005899559331952631e+00,-3.700777168103854819e-01,-9.072368066644255435e+00,-3.679503220386804330e+00,-1.810286125341129093e+00,2.428798000888438224e+00,-2.058040706227311745e+01,-7.250229858143700135e+00,-9.396266695523848966e+00,-4.437373494289224674e+00,-1.494402395772829983e+01,2.518173519094395374e+01,-6.941763239494553872e+00,-2.644929479781765735e+01,-3.171118966951512519e+01,-1.030393553929247474e+01,-5.990432740100365550e+01,-6.392187937376931472e+00,-1.740352731476724912e+01,-1.852198368194917677e+01,-6.781229095665255890e+00,-1.435255998021571600e+01,-8.236868057532840126e+00,-1.511353449059587106e+01,-3.082359318842144091e+01,-3.840753735816759384e+00,-1.182171821797090772e+01,0.000000000000000000e+00
2.017999025367369370e+01,1.479719903217975485e+01,-2.482244426460919584e+00,3.841108377554256492e+00,3.470954992640351122e+00,-1.686934388040672417e+00,-1.891641664248171395e+01,-7.350416561362524526e+00,-2.709413245011628391e+00,-6.303435230238105369e+00,-7.446857957403693717e+00,5.969826006183683376e+01,-7.839208085951820060e+00,-1.456571427885552339e+01,-3.155709187977744534e+01,-1.121442838089928706e+01,-6.187357601091170523e+01,-1.501236158113043473e+01,-1.158179928405527725e+01,-2.044077807790662504e+01,-5.807739753778836445e+00,-1.439401237081663254e+01,-1.291153139341930789e+01,-1.951810173121917202e+01,-2.304329600343338313e+01,-1.910680129601128208e+00,-9.989548764787643975e+00,0.000000000000000000e+00
1.143759238448494386e+01,7.408576332379162466e+00,3.434716189377205353e+00,6.984574572050934904e+00,-1.564143024376861035e+00,-1.276291781424525595e+01,-2.097038251102032547e+01,-7.957313774257711358e+00,-9.544456974805255456e+00,-1.576768441079694050e+00,-1.388265065738919546e+01,2.933826316703775205e+01,-6.072300321063401007e+00,-2.264233184652360720e+01,-3.201938524899048133e+01,-6.533264321487649795e+00,-6.503141868073828391e+01,-1.645642286011251443e+01,-9.091907006020479187e+00,-1.844001034376294612e+01,-6.841415326607904746e+00,-9.229223932167514022e+00,-8.267595294115697158e+00,-1.362695167152356746e+01,-3.025660444968234941e+01,-1.061188459478929591e+00,-9.771771410051716344e+00,0.000000000000000000e+00
2.634377177066118492e+01,6.525444373489776240e+00,-1.579798034212782198e+00,-9.555473946603036950e-01,9.880716082433849579e+00,2.003604294228598093e+00,-2.147161519442828137e+01,-9.537769123849191288e+00,-5.733811953617511392e-01,-4.354450626763990861e+00,-1.325724674888270016e+01,5.570066486319475985e+01,-4.871165266833052065e+00,-2.514138781630872899e+01,-3.109479851056440936e+01,-1.111571822647444563e+01,-4.419641618025854513e+01,-1.257099571993810727e+01,-1.298453972022124958e+01,-1.959338768087330251e+01,-5.717460407364862718e+00,-1.074478463695900388e+01,-6.180804419946642092e+00,-5.373312887051351794e+00,-2.706089501450696488e+01,-3.667629122274987719e+00,-7.323229084483140028e+00,0.000000000000000000e+00
1.778979364234658078e+01,7.031217841813123925e+00,-2.441294592293957066e+00,3.920783017693342032e+00,1.404232597831855145e+01,-4.434076843894850128e+00,-2.202159544902571753e+01,-6.106460225290955890e+00,-2.958652841831312941e+00,-6.365627380882030728e+00,-1.201382765649072404e+01,4.577132695859211253e+01,-7.977062225825306108e+00,-1.531079545838344913e+01,-3.201938524899048133e+01,-1.131313853532412672e+01,-5.879601886043280956e+01,-1.556693498949256949e+01,-1.489603997996477425e+01,-1.845797979569466207e+01,-5.898019100192810171e+00,-1.615644765184406495e+01,-4.547918744250466716e+00,-1.196477736783982593e+01,-2.374267812443527248e+01,-2.040523589757456513e+00,-9.825679765846865976e+00,0.000000000000000000e+00
1.075316027883445891e+01,1.632037816010131337e+01,2.418635494958756738e+00,1.939695762790201172e-01,2.619036404372359783e+01,-7.389178378505434353e-02,-1.820060152234421480e+01,-1.032961362737413324e+01,-6.299608078165111813e+00,-1.480025095633586751e+00,-1.506838272775216581e+01,5.359597222311833775e+01,-4.905479595545914506e+00,-1.679927954150172908e+01,-3.034788127783369660e+01,-1.209400090666805738e+01,-3.910893645240268057e+01,-1.134697264057584398e+01,-1.119608005946344598e+01,-1.858935274502348278e+01,-4.796218882979818687e+00,-1.132743032640037484e+01,-7.117731292852733205e+00,-1.312140113046107004e+01,-2.726391480113973387e+01,-8.592097436801959809e-01,-1.193144064649927572e+01,0.000000000000000000e+00
4.770925717818279566e+00,3.599052522855352265e+00,-2.279569524908509948e+00,6.984574572050934904e+00,-1.564143024376861035e+00,4.379939328611886395e+00,-1.906562060625842392e+01,-9.862075679019616459e+00,-3.830171260519541043e+00,-9.195816060127313563e+00,-1.388265065738919546e+01,1.124302507179967847e+01,-7.977062225825306108e+00,-1.978518898938075310e+01,-3.201938524899048133e+01,-1.129516908339241077e+01,-6.217427582359542981e+01,-1.836118476487441953e+01,-1.194904986316333684e+01,-2.034477224852485122e+01,-6.841415326607904746e+00,-1.875303345597703597e+01,-1.112473815125855303e+01,2.563524518952625897e+00,-2.644708064015854276e+01,-4.870712269002739347e+00,-8.819390457670765571e+00,0.000000000000000000e+00
1.590300118951639163e+01,7.031217841813123925e+00,-4.328087045124144439e+00,1.090594338448060086e+00,6.495156166997801961e+00,-1.603888164649568182e+00,-1.636121809053515364e+01,-8.936648904536237836e+00,-1.284641625860292180e-01,-2.592042475221653319e+00,-1.201382765649072404e+01,3.728076092085629512e+01,-6.090269772995117847e+00,-2.002777659045891667e+01,-3.201938524899048133e+01,-1.036974230890903215e+01,-5.313564150194223856e+01,-1.745372744232275863e+01,-5.462077715813830281e+00,-1.657118734286447292e+01,-6.841415326607904746e+00,-1.049607029335349750e+01,-9.264899876325937811e+00,5.016354707631869303e+00,-2.279928189802017968e+01,-2.040523589757456513e+00,-1.076907599226196055e+01,0.000000000000000000e+00
9.607097685817814536e+00,2.136111686034034562e+00,-2.792580070903625256e-01,2.408577303804040781e+00,1.156600113537721342e+01,-8.440759075546075962e-01,-2.607743494641544757e+01,-7.256006851725935292e+00,-6.316492224527377353e+00,-8.388550125915520184e+00,-1.162786207565426189e+01,2.723741386863117953e+01,-7.346340933149154040e+00,-2.283548173262784786e+01,-3.119330787239232450e+01,-1.152549277705037056e+01,-2.724847535657501396e+01,-1.078726485608418706e+01,-2.069755218776079175e+01,-1.916837769425309546e+01,-7.052067134907176182e+00,-1.560572386462774830e+01,-8.563819867438713374e+00,1.329008231168401721e+00,-2.141230558916294768e+01,-3.268918437938934218e+00,-1.224655326966609259e+01,0.000000000000000000e+00
6.469038925365449444e+00,9.861406521058405872e+00,-7.158275724369426385e+00,8.637764149768813127e+00,-3.882202323568236579e+00,-3.490680617479757331e+00,-3.051216148676156692e+01,-9.880045130951332411e+00,-5.788841521076594887e+00,-7.309023607297125302e+00,-1.107043143007562946e+01,2.501660997746006387e+01,-7.033665999410211533e+00,-2.002777659045891667e+01,-3.107598902257538853e+01,-1.319993098815431587e+01,-4.841866036986677102e+01,-1.839712366873785143e+01,-1.300924752713458687e+01,-1.845797979569466207e+01,-4.011226647362621911e+00,-1.804324010467425055e+01,-9.264899876325937811e+00,2.186166028386587357e+00,-3.128984793575602907e+01,-3.927316042587645217e+00,-1.454266089792233707e+01,0.000000000000000000e+00
1.375724461592159464e+01,9.521033264764824366e+00,-7.094575982331930319e+00,-3.502448464522165850e+00,2.335879824534837468e+01,4.709781222679986001e+00,-2.098185262817802155e+01,-1.035590340901191020e+01,-4.289755107743693507e+00,-8.349163179158326287e+00,-1.461066521775398819e+01,3.878226120889070216e+01,-7.248105772546745484e+00,-2.862913976699921648e+01,-3.085171581493612436e+01,-1.052329143801433986e+01,-5.715336182551593680e+01,-1.779228817398880835e+01,-1.942259468932504518e+01,-1.925203362084922176e+01,-6.038453639058991129e+00,-3.105734278501461887e+01,-8.518986698792856416e+00,-8.705727729207804799e+00,-3.049098322670654682e+01,-3.557098527260009746e-01,-1.240096111340649543e+01,1.000000000000000000e+00
5.525642698950356646e+00,1.174819897388859857e+01,3.219082766196610379e+00,5.807575470523531180e+00,-1.052013644322954633e+00,-1.764162401370617062e+01,-2.390838790185591023e+01,-4.219667772460767630e+00,-4.845445294661500313e+00,-4.478834928051841580e+00,-1.295722388290581861e+01,1.275245903406380421e+01,-7.977062225825306108e+00,-2.757494640177967327e+01,-3.201938524899048133e+01,-8.482949856078842998e+00,-5.313564150194223856e+01,-1.745372744232275863e+01,-9.235662621474210354e+00,-1.940137602210975842e+01,-4.954622873777716485e+00,-2.276022123674972164e+01,-9.264899876325937811e+00,-2.530815103688887291e+00,-3.223324416217111832e+01,-2.040523589757456513e+00,-1.454266089792233707e+01,1.000000000000000000e+00
9.299227604610731390e+00,1.363499142671878417e+01,2.275686539781517581e+00,-7.961981143821326157e-01,-1.052013644322954633e+00,-5.377473070309946479e+00,-1.447442563770496449e+01,-4.219667772460767630e+00,-5.788841521076594887e+00,-8.252419833712218988e+00,-1.295722388290581861e+01,5.205289222743061828e+00,-7.977062225825306108e+00,-1.625419168479854193e+01,-3.107598902257538853e+01,-1.036974230890903215e+01,-4.936205659628186737e+01,-8.019765178171814668e+00,-1.678283243279496517e+01,-1.940137602210975842e+01,-3.067830420947527781e+00,-1.521305142542896860e+01,-1.209508855557122153e+01,-4.417607556519072887e+00,-2.562947057726545808e+01,-2.040523589757456513e+00,-1.076907599226196055e+01,0.000000000000000000e+00
3.932178291398946257e+00,2.815700042102164957e-01,-1.279135319341535038e+01,5.860691897282922724e+00,6.310032421600880070e+00,-4.693178103772481791e+00,-2.817976496785379226e+01,-9.679671724513681852e+00,-6.898397478704811014e+00,-8.293881267474835894e+00,-1.568740494015880671e+01,1.636091872624031396e+01,-7.125568759325869195e+00,-2.115342819442093258e+01,-3.232758082846584102e+01,-1.232234153135578048e+01,-6.240469145193743117e+01,-1.059073864538179421e+01,-1.899232623006795961e+01,-2.028076836227033652e+01,-6.901601557550553601e+00,-2.267731645554788145e+01,-1.406651660077941557e+01,-1.070281269791397349e+01,-2.986931023026042453e+01,-2.127085896528342346e+00,-1.443341489862848448e+01,0.000000000000000000e+00
1.307281251027110969e+01,2.314236709737649278e+00,3.219082766196610379e+00,2.977386791278249234e+00,1.592911843114873705e+01,-1.292464288163070307e+01,-2.013480299619553193e+01,-7.049856451706049576e+00,-4.845445294661500313e+00,-7.052500223914659472e-01,-9.183638977245440316e+00,4.199774205293175555e+01,-6.090269772995117847e+00,-2.946173885460986241e+01,-3.201938524899048133e+01,-6.596157403248655626e+00,-4.087149055854602153e+01,-1.839712366873785143e+01,-1.300924752713458687e+01,-1.751458356927956928e+01,-5.898019100192810171e+00,-1.993003255750443969e+01,-9.264899876325937811e+00,-1.007798491500964033e+01,-2.468607435085036883e+01,7.896650894878263216e-01,-9.825679765846865976e+00,0.000000000000000000e+00
7.285852522135893850e+00,2.816858198621190468e+00,-8.978086062593922279e+00,-9.267870782977878363e+00,-2.448794252231394353e+00,-2.132690513300872226e+00,-2.149025392144417168e+01,-9.143463700815923190e+00,-1.731556336008992503e+00,-7.242682482642354813e+00,-1.495170716876115691e+01,5.480045102841140192e+01,-6.917461386876087026e+00,-1.781604378925077015e+01,-3.165982373960256524e+01,-1.121839451883975691e+01,-6.302255851895144900e+01,-1.199693584558227677e+01,-1.823923162798005748e+01,-1.851468154439321268e+01,-6.771198057174814267e+00,-3.027832712928394088e+01,-9.121234722055643118e+00,6.149633122817206754e+00,-2.971264057779199419e+01,-9.601991015795623419e-01,-1.180398698065644858e+01,1.000000000000000000e+00
1.401620873668620249e+01,1.740857633237916247e+01,-2.441294592293957066e+00,2.977386791278249234e+00,-1.086174179078582824e-01,-4.434076843894850128e+00,-2.107819922261062473e+01,-7.049856451706049576e+00,-1.284641625860292180e-01,-9.195816060127313563e+00,-1.012703520366053489e+01,6.558264771330911458e+01,-7.033665999410211533e+00,-1.436739923196835278e+01,-3.107598902257538853e+01,-8.482949856078842998e+00,-4.653186791703658542e+01,-1.651033121590766228e+01,-9.235662621474210354e+00,-1.751458356927956928e+01,-4.954622873777716485e+00,-1.143946651976859386e+01,-7.378107423495750439e+00,1.242769801971498111e+00,-2.657286680368055443e+01,-1.537311369272673645e-01,-1.359926467150724250e+01,0.000000000000000000e+00
1.128379607253384620e+01,7.925989317329140249e+00,-8.092571987636308251e+00,2.051696040449616731e+00,1.146489479274599432e+01,1.454398836774867476e+00,-2.564664566599356732e+01,-1.075665022188720954e+01,-3.014039418902354939e+00,-4.492655405972713289e+00,-1.386728423532347954e+01,4.854647390000944540e+01,-8.007696479130524736e+00,-2.166085542699971711e+01,-3.212211710881560123e+01,-4.731300540290655832e+00,-3.767186569911045524e+01,-1.548052991881413476e+01,-1.689039954760923479e+01,-1.749324894052806556e+01,-3.087892497928411029e+00,-1.518541649836169327e+01,-1.212330041969722316e+01,-1.217305329547460602e+01,-2.767168127920718490e+01,-3.012773918429513031e+00,-1.261945311199419706e+01,1.000000000000000000e+00
2.729817944219238512e+00,1.314874391772795548e+01,-4.635025079816301741e-01,2.211045320727787811e+00,6.192542424479761110e+00,-2.663011692731167557e-01,-1.393247497719477934e+01,-7.325341323328977694e+00,-4.455914838956817725e+00,-7.447228386505849507e+00,-1.451065759576169434e+01,5.371147561804831128e+01,-6.396612306047308572e+00,-1.560384797473481555e+01,-3.304670384724167320e+01,-7.758909528385617094e+00,-2.396958158683187889e+01,-1.375948805629312588e+01,-1.314152244886219201e+01,-2.013142596100979986e+01,-4.211847417171452612e+00,-1.116311724909580505e+01,-9.547018517585954100e+00,1.046802978453897026e+00,-1.586289835139963245e+01,-2.329064612327075956e+00,-9.461526434867359114e+00,0.000000000000000000e+00
5.462230608371598350e+00,4.706802630891196770e+00,-6.132979829620410328e+00,3.136736071556420313e+00,-6.639886540986239538e-01,7.996166546283578924e+00,-9.364028533811833199e+00,-4.561943779562909640e+00,-3.457132035470683817e+00,2.000554355565967057e+00,-1.171380479051384249e+01,6.131368716719703116e+01,-5.422581826326994481e+00,-1.868775027026948621e+01,-3.294397198741655330e+01,-5.850181485683243032e+00,-1.679184795570141375e+01,-8.185515768480993160e+00,-1.397735156046301697e+01,-1.732257191051602518e+01,-6.078577793020757625e+00,-1.213414840257818028e+01,-2.915033068554294005e+00,-3.461902225986797532e+00,-1.948106500794848372e+01,-1.356814283655019882e+00,-1.232813044721059370e+01,1.000000000000000000e+00
6.701066821128495832e+00,5.017566918626428674e+00,6.685729637164818939e-01,5.256867423153664731e+00,-9.512758563840094439e+00,-2.862886973406087776e+00,-1.567551181457123555e+01,-6.337021467084592352e+00,-4.384037031229952142e+00,-8.381639886955085217e+00,-1.354929191741488381e+01,6.393609376719474824e+01,-7.331023806496544282e+00,-1.915281473124874267e+01,-3.209432289486072420e+01,-1.056214402973332511e+01,-5.267578104774833037e+01,-1.463999120094721285e+01,-1.492948291606794164e+01,-2.013142596100979986e+01,-7.042036096416735447e+00,-2.228620799482805737e+01,-9.502094887756665997e+00,1.000457476641436472e+01,-2.038221551222622807e+01,-3.254491386810453690e+00,-1.035999903145316381e+01,1.000000000000000000e+00
6.469038925365449444e+00,1.174819897388859857e+01,2.275686539781517581e+00,1.090594338448060086e+00,7.438552393412891206e+00,-5.377473070309946479e+00,-2.390838790185591023e+01,-7.049856451706049576e+00,-5.788841521076594887e+00,-8.252419833712218988e+00,-1.295722388290581861e+01,4.482793073217703750e+01,-7.977062225825306108e+00,-2.380136149611929497e+01,-3.107598902257538853e+01,-1.131313853532412672e+01,-4.841866036986677102e+01,-1.839712366873785143e+01,-1.300924752713458687e+01,-1.940137602210975842e+01,-3.067830420947527781e+00,-2.181682501033462884e+01,-1.115169232915612696e+01,-1.196477736783982593e+01,-1.808230076594470503e+01,-3.927316042587645217e+00,-1.265586844509214970e+01,1.000000000000000000e+00
